order_id,customer_id,order_date,product_id,product_name,category,price,quantity,discount,payment_method,region,channel,record_status
ORD000561,C0067,2026-07-12,L003,정리함,생활,19000,9,0.15,카드,부산,App,verified
ORD000562,C0286,2026-07-27,L001,텀블러,생활,22000,1,0.15,카카오페이,경기,App,verified
ORD000563,C0107,2026-07-17,A004,토트백,패션,32000,1,0.05,네이버페이,부산,App,verified
ORD000564,C0080,2026-07-15,A006,재킷,패션,149000,1,0.2,기타,부산,Web,verified
ORD000565,C0211,2026-07-29,F001,원두,식품,18000,2,0.0,카카오페이,부산,App,verified
ORD000566,C0034,2026-07-12,S001,노트,문구,4500,4,0.2,카드,부산,App,verified
ORD000567,C0297,2026-07-01,L001,텀블러,생활,22000,4,0.0,카드,서울,App,verified
ORD000568,C0158,2026-07-04,A001,티셔츠,패션,29000,4,0.1,카드,광주,Web,verified
ORD000569,C0062,2026-07-23,S001,노트,문구,4500,8,0.0,네이버페이,부산,Web,verified
ORD000570,C0006,2026-07-12,L003,정리함,생활,19000,5,0.0,카드,부산,Web,verified
ORD000571,C0286,2026-07-22,E004,웹캠,전자기기,89000,5,,기타,서울,App,verified
ORD000572,C0188,2026-07-20,F002,티 세트,식품,12000,1,0.0,기타,광주,App,verified
ORD000573,C0265,2026-07-09,L001,텀블러,생활,22000,4,0.0,카드,,Web,verified
ORD000574,C0006,2026-07-07,S002,펜,문구,1800,6,0.0,카카오페이,광주,Web,verified
ORD000575,C0069,2026-07-05,F003,스낵 세트,식품,15000,2,0.0,카드,경기,Web,verified
ORD000576,C0009,2026-07-03,S001,노트,문구,4500,3,0.2,네이버페이,서울,App,verified
ORD000577,C0274,2026-07-04,L001,텀블러,생활,22000,4,0.0,네이버페이,서울,Web,verified
ORD000578,C0186,2026-07-06,E004,웹캠,전자기기,89000,5,0.2,네이버페이,경기,App,verified
ORD000579,C0053,2026-07-31,S005,바인더,문구,6500,4,0.0,네이버페이,서울,Web,verified
ORD000580,C0273,2026-07-05,E005,USB 허브,전자기기,39000,5,0.05,카카오페이,서울 ,App,verified
ORD000581,C0247,2026-07-18,S005,바인더,문구,6500,4,0.0,카카오페이,경기,App,verified
ORD000582,C0206,2026-07-19,A003,캡,패션,25000,1,0.0,카드,서울,App,verified
ORD000583,C0218,2026-07-07,L002,데스크 램프,생활,39000,2,0.0,카카오페이,부산,App,verified
ORD000584,C0144,2026-07-16,A006,재킷,패션,149000,1,0.2,네이버페이,서울,App,verified
ORD000585,C0074,2026-07-23,L004,디퓨저,생활,28000,2,0.15,카드,대구,Web,verified
ORD000586,C0051,2026-07-15,E005,USB 허브,전자기기,39000,5,0.05,네이버페이,서울,Web,verified
ORD000587,C0192,2026-07-26,E003,모니터,전자기기,239000,1,,카드,경기,Web,verified
ORD000588,C0052,2026-07-17,L004,디퓨저,생활,28000,2,0.15,카드,경기,Web,verified
ORD000589,C0240,2026-07-14,A001,티셔츠,패션,29000,4,0.1,카드,광주,Web,verified
ORD000590,C0277,2026-07-08,E004,웹캠,전자기기,89000,5,0.0,카드,대전,Web,verified
ORD000591,C0121,2026-07-07,A003,캡,패션,25000,5,0.1,카드,부산,App,verified
ORD000592,C0164,2026-07-17,F005,초콜릿,식품,8000,1,0.0,네이버페이,광주,Web,verified
ORD000593,C0008,2026-07-21,S006,메모지,문구,2500,4,0.0,카카오페이,광주,Web,verified
ORD000594,C0121,2026-07-26,F006,견과류,식품,13000,1,0.15,계좌이체,서울,App,verified
ORD000595,C0033,2026-07-16,L002,데스크 램프,생활,39000,2,0.0,카드,부산,App,verified
ORD000596,C0145,2026-07-30,A001,티셔츠,패션,29000,4,0.1,카카오페이,서울,App,verified
ORD000597,C0085,2026-07-14,S001,노트,문구,4500,4,0.2,네이버페이,광주,Web,verified
ORD000598,C0224,2026-07-11,F004,그래놀라,식품,11000,1,0.15,계좌이체,서울,Web,verified
ORD000599,C0055,2026-07-12,L001,텀블러,생활,22000,4,0.0,네이버페이,,App,verified
ORD000600,C0029,2026-07-21,L006,머그컵,생활,14000,2,0.0,카드,서울,App,verified
ORD000601,C0058,2026-07-09,L001,텀블러,생활,22000,4,0.0,기타,,App,verified
ORD000602,C0094,2026-07-29,E001,키보드,전자기기,49000,5,,기타,서울,App,verified
ORD000603,C0028,2026-07-19,S005,바인더,문구,6500,4,0.0,카드,경기,App,verified
ORD000604,C0291,2026-07-02,F004,그래놀라,식품,11000,1,0.15,카드,서울,Web,verified
ORD000605,C0008,2026-07-03,F001,원두,식품,18000,2,0.0,카드,경기,App,verified
ORD000606,C0280,2026-07-06,L003,정리함,생활,19000,3,0.0,카드,서울 ,Web,verified
ORD000607,C0104,2026-07-21,E003,모니터,전자기기,239000,1,,네이버페이,서울,Web,verified
ORD000608,C0230,2026-07-03,A004,토트백,패션,32000,5,0.0,계좌이체,부산,App,verified
ORD000609,C0199,2026-07-06,E002,마우스,전자기기,29000,3,0.05,카드,경기,App,verified
ORD000610,C0290,2026-07-13,F003,스낵 세트,식품,15000,2,0.0,카드,경기,App,verified
ORD000611,C0131,2026-07-04,S002,펜,문구,1800,6,0.0,카카오페이,서울,App,verified
ORD000612,C0293,2026-07-25,S004,플래너,문구,12000,7,0.0,카카오페이,대전,Web,verified
ORD000613,C0248,2026-07-22,E005,USB 허브,전자기기,39000,5,0.05,카드,부산,Web,verified
ORD000614,C0078,2026-07-29,E001,키보드,전자기기,49000,1,0.0,기타,대전,App,verified
ORD000615,C0252,2026-07-26,E001,키보드,전자기기,49000,5,,카드,경기,App,verified
ORD000616,C0060,2026-07-06,F005,초콜릿,식품,8000,1,0.0,카드,광주,Web,verified
ORD000617,C0185,2026-07-04,E003,모니터,전자기기,239000,1,,계좌이체,서울,Web,verified
ORD000618,C0124,2026-07-02,S004,플래너,문구,12000,7,0.0,카드,서울,App,verified
ORD000619,C0296,2026-07-03,E001,키보드,전자기기,49000,1,0.0,기타,대구,App,verified
ORD000620,C0120,2026-07-16,S003,형광펜,문구,3200,3,0.1,네이버페이,서울,Web,verified
ORD000621,C0109,2026-07-15,F001,원두,식품,18000,2,0.0,카카오페이,서울,App,verified
ORD000622,C0298,2026-07-02,E001,키보드,전자기기,49000,1,0.0,카드,대전,App,verified
ORD000623,C0212,2026-07-06,E002,마우스,전자기기,29000,3,0.0,카카오페이,부산,App,verified
ORD000624,C0081,2026-07-17,S002,펜,문구,1800,3,0.05,계좌이체,경기,App,verified
ORD000625,C0245,2026-07-03,A006,재킷,패션,149000,1,0.2,카드,서울,App,verified
ORD000626,C0264,2026-07-19,F005,초콜릿,식품,8000,1,0.0,카드,광주,Web,verified
ORD000627,C0274,2026-07-28,F001,원두,식품,18000,2,0.0,카드,서울,App,verified
ORD000628,C0183,2026-07-06,F005,초콜릿,식품,8000,5,0.0,카카오페이,서울,Web,verified
ORD000629,C0162,2026-07-31,L002,데스크 램프,생활,39000,2,0.0,카드,대구,Web,verified
ORD000630,C0183,2026-07-12,L006,머그컵,생활,14000,4,0.0,네이버페이,부산,App,verified
ORD000631,C0002,2026-07-14,A005,스니커즈,패션,119000,1,0.1,카카오페이,경기,App,verified
ORD000632,C0242,2026-07-30,A001,티셔츠,패션,29000,3,0.0,카드,부산,App,verified
ORD000633,C0004,2026-07-30,L004,디퓨저,생활,28000,2,0.15,카드,서울,App,verified
ORD000634,C0018,2026-07-26,F004,그래놀라,식품,11000,1,0.0,계좌이체,광주,App,verified
ORD000635,C0230,2026-07-04,F001,원두,식품,18000,2,0.0,네이버페이,서울,Web,verified
ORD000636,C0213,2026-07-28,L003,정리함,생활,19000,5,0.0,카카오페이,서울,App,verified
ORD000637,C0251,2026-07-27,A002,후드,패션,69000,2,0.0,카드,대구,App,verified
ORD000638,C0289,2026-07-05,A004,토트백,패션,32000,1,0.05,카드,서울,Web,verified
ORD000639,C0280,2026-07-25,S006,메모지,문구,2500,4,0.0,카드,부산,App,verified
ORD000640,C0050,2026-07-20,A002,후드,패션,69000,2,0.0,카카오페이,서울,Web,verified
ORD000641,C0045,2026-07-05,S002,펜,문구,1800,1,0.0,카드, 광주,App,verified
ORD000642,C0153,2026-07-07,A003,캡,패션,25000,1,0.0,네이버페이,부산,App,verified
ORD000643,C0275,2026-07-28,L003,정리함,생활,19000,9,0.15,카드,부산,App,verified
ORD000644,C0253,2026-07-28,S001,노트,문구,4500,1,0.0,카카오페이,경기,App,verified
ORD000645,C0062,2026-07-03,F002,티 세트,식품,12000,1,0.0,계좌이체,경기,App,verified
ORD000646,C0299,2026-07-03,S003,형광펜,문구,3200,3,0.0,카드,서울,Web,verified
ORD000647,C0229,2026-07-24,A003,캡,패션,25000,1,0.0,네이버페이,대구,Web,verified
ORD000648,C0011,2026-07-06,S003,형광펜,문구,3200,3,0.0,카드,대전,Web,verified
ORD000649,C0005,2026-07-30,F006,견과류,식품,13000,1,0.05,카카오페이, 경기 ,App,verified
ORD000650,C0253,2026-07-06,E002,마우스,전자기기,29000,3,0.0,네이버페이,서울,App,verified
ORD000651,C0032,2026-07-11,F001,원두,식품,18000,2,0.0,카드,대구,Web,verified
ORD000652,C0241,2026-07-17,F001,원두,식품,18000,2,0.0,계좌이체,부산,App,verified
ORD000653,C0261,2026-07-03,F004,그래놀라,식품,11000,1,0.15,네이버페이,서울,App,verified
ORD000654,C0001,2026-07-29,S001,노트,문구,4500,1,0.05,카드,경기,App,verified
ORD000655,C0203,2026-07-25,S004,플래너,문구,12000,7,0.15,카드,경기,Web,verified
ORD000656,C0251,2026-07-15,F002,티 세트,식품,12000,1,0.05,카드,경기,App,verified
ORD000657,C0239,2026-07-16,L001,텀블러,생활,22000,4,0.0,카드,서울,Web,verified
ORD000658,C0244,2026-07-22,S006,메모지,문구,2500,4,0.0,카드,광주,Web,verified
ORD000659,C0275,2026-07-17,L006,머그컵,생활,14000,3,0.0,카카오페이,대전,App,verified
ORD000660,C0207,2026-07-21,E002,마우스,전자기기,29000,3,0.0,계좌이체,경기,Web,verified
ORD000661,C0047,2026-07-28,L001,텀블러,생활,22000,6,0.2,네이버페이,광주,Web,verified
ORD000662,C0298,2026-07-21,L004,디퓨저,생활,28000,2,0.15,네이버페이,서울,App,verified
ORD000663,C0161,2026-07-11,E005,USB 허브,전자기기,39000,5,0.05,네이버페이,경기,Web,verified
ORD000664,C0076,2026-07-14,F001,원두,식품,18000,2,0.0,카드,서울,Web,verified
ORD000665,C0276,2026-07-15,F002,티 세트,식품,12000,3,0.1,카드,대전,App,verified
ORD000666,C0004,2026-07-09,L003,정리함,생활,19000,5,0.0,카드,부산,Web,verified
ORD000667,C0208,2026-07-08,F003,스낵 세트,식품,15000,2,0.0,카카오페이,대구,Web,verified
ORD000668,C0200,2026-07-15,E001,키보드,전자기기,49000,1,0.0,카드,경기,Web,verified
ORD000669,C0236,2026-07-24,E006,이어폰,전자기기,129000,1,0.0,계좌이체,대구,Web,verified
ORD000670,C0135,2026-07-08,F003,스낵 세트,식품,15000,3,0.0,네이버페이,대구,Web,verified
ORD000671,C0191,2026-07-25,F003,스낵 세트,식품,15000,3,0.0,카드,대전,App,verified
ORD000672,C0066,2026-07-04,F001,원두,식품,18000,2,0.0,카드,서울,Web,verified
ORD000673,C0038,2026-07-08,A002,후드,패션,69000,2,0.0,네이버페이,경기,App,verified
ORD000674,C0058,2026-07-12,L001,텀블러,생활,22000,4,0.0,계좌이체,서울,Web,verified
ORD000675,C0130,2026-07-18,L002,데스크 램프,생활,39000,2,0.0,카카오페이,부산,Web,verified
ORD000676,C0194,2026-07-26,F003,스낵 세트,식품,15000,2,0.0,카드,서울,Web,verified
ORD000677,C0057,2026-07-06,E002,마우스,전자기기,29000,3,0.0,카드,대구,App,verified
ORD000678,C0164,2026-07-25,L004,디퓨저,생활,28000,2,0.15,카드,경기,App,verified
ORD000679,C0034,2026-07-21,L002,데스크 램프,생활,39000,2,0.0,계좌이체,부산,Web,verified
ORD000680,C0051,2026-07-24,A005,스니커즈,패션,119000,1,0.1,카카오페이,서울,App,verified
ORD000681,C0285,2026-07-29,E006,이어폰,전자기기,129000,10,0.2,카드,대구,Web,verified
ORD000682,C0200,2026-07-27,E002,마우스,전자기기,29000,3,0.0,기타,부산,Web,verified
ORD000683,C0075,2026-07-16,L005,쿠션,생활,35000,2,0.0,기타,대구,App,verified
ORD000684,C0148,2026-07-05,L004,디퓨저,생활,28000,2,0.15,카드,,App,verified
ORD000685,C0257,2026-07-11,E003,모니터,전자기기,239000,1,,카드,서울,App,verified
ORD000686,C0259,2026-07-29,S002,펜,문구,1800,6,0.0,카카오페이,광주,Web,verified
ORD000687,C0276,2026-07-20,L005,쿠션,생활,35000,2,0.0,카드,광주,Web,verified
ORD000688,C0091,2026-07-14,L005,쿠션,생활,35000,2,0.0,카드,부산,Web,verified
ORD000689,C0206,2026-07-19,A001,티셔츠,패션,29000,4,0.1,카드,서울,App,verified
ORD000690,C0217,2026-07-02,E003,모니터,전자기기,239000,1,,카드,부산,Web,verified
ORD000691,C0278,2026-07-11,A005,스니커즈,패션,119000,1,0.1,카드,경기,Web,verified
ORD000692,C0258,2026-07-27,A001,티셔츠,패션,29000,4,0.1,계좌이체,대전,App,verified
ORD000693,C0232,2026-07-25,A001,티셔츠,패션,29000,4,0.1,계좌이체,,App,verified
ORD000694,C0129,2026-07-30,A002,후드,패션,69000,2,0.0,카드,경기,App,verified
ORD000695,C0295,2026-07-10,L006,머그컵,생활,14000,3,0.0,카카오페이,서울,Web,verified
ORD000696,C0032,2026-07-15,F004,그래놀라,식품,11000,1,0.0,카카오페이,대전,App,verified
ORD000697,C0144,2026-07-09,S003,형광펜,문구,3200,3,0.0,카드,서울,App,verified
ORD000698,C0015,2026-07-23,L004,디퓨저,생활,28000,2,0.15,카드,,Web,verified
ORD000699,C0255,2026-07-02,S005,바인더,문구,6500,4,0.0,네이버페이,경기,Web,verified
ORD000700,C0246,2026-07-17,A005,스니커즈,패션,119000,1,0.1,네이버페이,부산,App,verified
ORD000701,C0282,2026-07-19,F002,티 세트,식품,12000,1,0.0,카드,경기,Web,verified
ORD000702,C0285,2026-07-26,F002,티 세트,식품,12000,3,0.1,카카오페이,서울,Web,verified
ORD000703,C0259,2026-07-21,F005,초콜릿,식품,8000,1,0.0,카드,경기,Web,verified
ORD000704,C0162,2026-07-16,S002,펜,문구,1800,1,0.05,카드,경기,App,verified
ORD000705,C0159,2026-07-30,L006,머그컵,생활,14000,4,0.0,네이버페이,서울,Web,verified
ORD000706,C0286,2026-07-25,F004,그래놀라,식품,11000,1,0.0,카드,대전,Web,verified
ORD000707,C0019,2026-07-24,L006,머그컵,생활,14000,3,0.0,카카오페이,경기,App,verified
ORD000708,C0007,2026-07-02,F003,스낵 세트,식품,15000,2,0.0,카드,경기,Web,verified
ORD000709,C0051,2026-07-23,F003,스낵 세트,식품,15000,3,0.0,카드,서울,Web,verified
ORD000710,C0091,2026-07-13,S002,펜,문구,1800,1,0.0,카드,광주,App,verified
ORD000711,C0037,2026-07-30,S002,펜,문구,1800,3,0.05,카카오페이,서울,Web,verified
ORD000712,C0029,2026-07-18,S006,메모지,문구,2500,3,0.1,네이버페이,서울,Web,verified
ORD000713,C0088,2026-07-24,F005,초콜릿,식품,8000,1,0.0,네이버페이,서울,App,verified
ORD000714,C0255,2026-07-11,E001,키보드,전자기기,49000,1,0.0,기타,경기,App,verified
ORD000715,C0250,2026-07-22,E001,키보드,전자기기,49000,2,0.05,카드,경기,Web,verified
ORD000716,C0087,2026-07-29,F003,스낵 세트,식품,15000,3,0.0,카카오페이,경기,App,verified
ORD000717,C0037,2026-07-01,S001,노트,문구,4500,1,0.0,계좌이체,경기,App,verified
ORD000718,C0217,2026-07-01,F005,초콜릿,식품,8000,1,0.0,계좌이체,서울,App,verified
ORD000719,C0054,2026-07-31,F005,초콜릿,식품,8000,1,0.0,카드,광주,Web,verified
ORD000720,C0286,2026-07-30,F003,스낵 세트,식품,15000,2,0.0,카카오페이,서울,App,verified
ORD000721,C0070,2026-07-13,L005,쿠션,생활,35000,2,0.0,카드,서울 ,App,verified
ORD000722,C0083,2026-07-02,A003,캡,패션,25000,1,0.0,기타,서울,Web,verified
ORD000723,C0209,2026-07-04,L004,디퓨저,생활,28000,2,0.15,카카오페이,대구,App,verified
ORD000724,C0111,2026-07-24,E001,키보드,전자기기,49000,1,0.0,카드,대전,App,verified
ORD000725,C0146,2026-07-10,F002,티 세트,식품,12000,3,0.1,카드,서울,App,verified
ORD000726,C0040,2026-07-24,L005,쿠션,생활,35000,2,0.0,네이버페이,서울,Web,verified
ORD000727,C0017,2026-07-27,F003,스낵 세트,식품,15000,2,0.0,카드,부산,App,verified
ORD000728,C0290,2026-07-22,E002,마우스,전자기기,29000,3,0.0,카드,대전,App,verified
ORD000729,C0091,2026-07-29,A006,재킷,패션,149000,1,0.2,카드,대구,Web,verified
ORD000730,C0292,2026-07-22,A001,티셔츠,패션,29000,4,0.1,카카오페이,서울,App,verified
ORD000731,C0191,2026-07-23,F005,초콜릿,식품,8000,1,0.0,기타,서울,App,verified
ORD000732,C0240,2026-07-05,F006,견과류,식품,13000,2,0.0,카드,부산 ,App,verified
ORD000733,C0215,2026-07-20,S002,펜,문구,1800,1,0.1,카카오페이,서울,Web,verified
ORD000734,C0182,2026-07-21,E006,이어폰,전자기기,129000,1,0.0,계좌이체,경기,App,verified
ORD000735,C0130,2026-07-28,F005,초콜릿,식품,8000,1,0.0,네이버페이,서울,App,verified
ORD000736,C0291,2026-07-12,E004,웹캠,전자기기,89000,5,0.2,카드,부산,Web,verified
ORD000737,C0021,2026-07-12,S002,펜,문구,1800,6,0.0,카드,서울,Web,verified
ORD000738,C0038,2026-07-30,S002,펜,문구,1800,6,0.0,네이버페이,서울,App,verified
ORD000739,C0046,2026-07-18,S001,노트,문구,4500,8,0.0,계좌이체,경기,App,verified
ORD000740,C0126,2026-07-16,S002,펜,문구,1800,3,0.05,카드,경기,App,verified
ORD000741,C0141,2026-07-03,A001,티셔츠,패션,29000,4,0.05,카카오페이,광주,Web,verified
ORD000742,C0297,2026-07-07,E002,마우스,전자기기,29000,3,0.0,카카오페이,서울,App,verified
ORD000743,C0017,2026-07-26,L001,텀블러,생활,22000,1,0.0,카드,부산,App,verified
ORD000744,C0044,2026-07-28,L002,데스크 램프,생활,39000,2,0.0,카드,서울,App,verified
ORD000745,C0245,2026-07-27,E002,마우스,전자기기,29000,3,0.0,계좌이체,서울 ,Web,verified
ORD000746,C0274,2026-07-13,E002,마우스,전자기기,29000,3,0.05,카드,부산,Web,verified
ORD000747,C0283,2026-07-27,A002,후드,패션,69000,2,0.0,카드,서울,Web,verified
ORD000748,C0249,2026-07-05,L006,머그컵,생활,14000,4,0.0,카카오페이,서울,App,verified
ORD000749,C0112,2026-07-16,E001,키보드,전자기기,49000,1,0.0,카드,서울,App,verified
ORD000750,C0208,2026-07-20,E006,이어폰,전자기기,129000,1,0.0,카카오페이,부산,Web,verified
ORD000751,C0007,2026-07-19,S004,플래너,문구,12000,7,0.0,네이버페이,부산,App,verified
ORD000752,C0204,2026-07-25,E002,마우스,전자기기,29000,3,0.0,카드,서울,Web,verified
ORD000753,C0097,2026-07-25,F006,견과류,식품,13000,3,0.1,카드,부산,Web,verified
ORD000754,C0230,2026-07-08,E006,이어폰,전자기기,129000,1,0.0,네이버페이,부산,Web,verified
ORD000755,C0122,2026-07-15,E001,키보드,전자기기,49000,1,0.0,카카오페이,부산,Web,verified
ORD000756,C0261,2026-07-17,A003,캡,패션,25000,1,0.0,카카오페이,부산,App,verified
ORD000757,C0182,2026-07-18,E003,모니터,전자기기,239000,1,,카드,경기,App,verified
ORD000758,C0131,2026-07-31,S006,메모지,문구,2500,4,0.0,카드,경기,Web,verified
ORD000759,C0200,2026-07-19,A001,티셔츠,패션,29000,4,0.1,카카오페이,부산,Web,verified
ORD000760,C0092,2026-07-24,S005,바인더,문구,6500,5,0.1,계좌이체,부산,App,verified
ORD000761,C0226,2026-07-27,S002,펜,문구,1800,1,0.0,기타,서울 ,App,verified
ORD000762,C0240,2026-07-10,A001,티셔츠,패션,29000,4,0.1,카카오페이,광주,App,verified
ORD000763,C0155,2026-07-23,L002,데스크 램프,생활,39000,2,0.0,카드,대구,App,verified
ORD000764,C0226,2026-07-08,A004,토트백,패션,32000,5,0.0,카카오페이,광주,App,verified
ORD000765,C0221,2026-07-14,L003,정리함,생활,19000,5,0.0,카카오페이,서울,Web,verified
ORD000766,C0292,2026-07-26,F003,스낵 세트,식품,15000,2,0.0,계좌이체,서울,App,verified
ORD000767,C0254,2026-07-31,A003,캡,패션,25000,1,0.0,카드,대전,Web,verified
ORD000768,C0261,2026-07-05,S004,플래너,문구,12000,7,0.0,네이버페이,서울,App,verified
ORD000769,C0292,2026-07-23,E001,키보드,전자기기,49000,2,0.05,카카오페이,서울,App,verified
ORD000770,C0003,2026-07-10,F005,초콜릿,식품,8000,1,0.0,카드,서울,App,verified
ORD000771,C0162,2026-07-14,L002,데스크 램프,생활,39000,2,0.0,계좌이체,광주,App,verified
ORD000772,C0147,2026-07-09,A004,토트백,패션,32000,1,0.05,카드,대구,App,verified
ORD000773,C0202,2026-07-07,E002,마우스,전자기기,29000,3,0.05,네이버페이,서울,App,verified
ORD000774,C0101,2026-07-25,F001,원두,식품,18000,2,0.0,기타,서울,Web,verified
ORD000775,C0073,2026-07-09,S001,노트,문구,4500,8,0.0,기타,서울,Web,verified
ORD000776,C0100,2026-07-28,E006,이어폰,전자기기,129000,1,0.0,카드,경기,App,verified
ORD000777,C0278,2026-07-26,S002,펜,문구,1800,3,0.05,카드,대구,App,verified
ORD000778,C0197,2026-07-20,L001,텀블러,생활,22000,1,0.0,카드,대구,App,verified
ORD000779,C0253,2026-07-07,E001,키보드,전자기기,49000,5,,카카오페이,부산,Web,verified
ORD000780,C0122,2026-07-07,L006,머그컵,생활,14000,3,0.0,네이버페이,경기,App,verified
ORD000781,C0247,2026-07-23,E002,마우스,전자기기,29000,3,0.05,계좌이체,경기,App,verified
ORD000782,C0274,2026-07-07,E001,키보드,전자기기,49000,1,0.0,카드,부산,Web,verified
ORD000783,C0027,2026-07-18,E002,마우스,전자기기,29000,3,0.0,네이버페이,서울,App,verified
ORD000784,C0037,2026-07-24,F002,티 세트,식품,12000,1,0.0,네이버페이,광주,Web,verified
ORD000785,C0287,2026-07-18,L002,데스크 램프,생활,39000,2,0.0,네이버페이,경기,App,verified
ORD000786,C0065,2026-07-20,S003,형광펜,문구,3200,3,0.0,네이버페이,대구,App,verified
ORD000787,C0243,2026-07-04,E002,마우스,전자기기,29000,3,0.05,카드,광주,App,verified
ORD000788,C0227,2026-07-02,S004,플래너,문구,12000,7,0.05,계좌이체,경기,App,verified
ORD000789,C0062,2026-07-18,F003,스낵 세트,식품,15000,2,0.0,카드,경기,App,verified
ORD000790,C0230,2026-07-30,S001,노트,문구,4500,1,0.05,카드,경기,Web,verified
ORD000791,C0208,2026-07-11,F004,그래놀라,식품,11000,1,0.0,카드,광주,App,verified
ORD000792,C0285,2026-07-06,L006,머그컵,생활,14000,4,0.0,카드,서울,Web,verified
ORD000793,C0034,2026-07-02,S003,형광펜,문구,3200,3,0.0,네이버페이,경기,App,verified
ORD000794,C0072,2026-07-27,A006,재킷,패션,149000,1,0.2,네이버페이,대전,Web,verified
ORD000795,C0049,2026-07-01,F003,스낵 세트,식품,15000,2,0.0,카드,서울,Web,verified
ORD000796,C0217,2026-07-15,S003,형광펜,문구,3200,3,0.0,네이버페이,경기,Web,verified
ORD000797,C0078,2026-07-20,S005,바인더,문구,6500,4,0.0,네이버페이,광주,Web,verified
ORD000798,C0119,2026-07-09,F005,초콜릿,식품,8000,5,0.0,카드,서울,App,verified
ORD000799,C0186,2026-07-14,S006,메모지,문구,2500,4,0.0,카드,광주,Web,verified
ORD000800,C0222,2026-07-14,A004,토트백,패션,32000,5,0.0,카카오페이,대전,Web,verified
ORD000801,C0222,2026-07-27,E002,마우스,전자기기,29000,3,0.0,카카오페이,서울,App,verified
ORD000802,C0218,2026-07-27,F001,원두,식품,18000,2,0.0,카카오페이,경기,Web,verified
ORD000803,C0013,2026-07-06,A003,캡,패션,25000,1,0.0,카드,대전,App,verified
ORD000804,C0124,2026-07-28,S002,펜,문구,1800,4,0.2,계좌이체,서울,App,verified
ORD000805,C0154,2026-07-31,F003,스낵 세트,식품,15000,2,0.0,네이버페이,부산,Web,verified
ORD000806,C0054,2026-07-23,L001,텀블러,생활,22000,4,0.0,카카오페이,대전,App,verified
ORD000807,C0184,2026-07-13,F001,원두,식품,18000,2,0.0,카드,서울,Web,verified
ORD000808,C0289,2026-07-11,E001,키보드,전자기기,49000,1,0.0,카드,부산,Web,verified
ORD000809,C0181,2026-07-22,F001,원두,식품,18000,2,0.0,카카오페이, 대전,App,verified
ORD000810,C0077,2026-07-25,L004,디퓨저,생활,28000,2,0.15,네이버페이,대전,App,verified
ORD000811,C0101,2026-07-21,S004,플래너,문구,12000,7,0.0,카드,경기,App,verified
ORD000812,C0201,2026-07-11,F003,스낵 세트,식품,15000,2,0.0,계좌이체,부산,App,verified
ORD000813,C0035,2026-07-23,A002,후드,패션,69000,2,0.0,네이버페이,서울,Web,verified
ORD000814,C0236,2026-07-14,E003,모니터,전자기기,239000,3,,카카오페이,부산,Web,verified
ORD000815,C0073,2026-07-10,S005,바인더,문구,6500,4,0.0,카카오페이,서울,App,verified
ORD000816,C0100,2026-07-04,L005,쿠션,생활,35000,2,0.0,카드,경기,Web,verified
ORD000817,C0134,2026-07-17,S006,메모지,문구,2500,4,0.0,계좌이체,부산,App,verified
ORD000818,C0045,2026-07-31,S005,바인더,문구,6500,4,0.0,계좌이체,서울,App,verified
ORD000819,C0130,2026-07-05,F001,원두,식품,18000,2,0.0,카드,서울,Web,verified
ORD000820,C0281,2026-07-15,S006,메모지,문구,2500,4,0.0,네이버페이,광주,App,verified
ORD000821,C0108,2026-07-06,F001,원두,식품,18000,1,0.05,네이버페이,부산,Web,verified
ORD000822,C0002,2026-07-28,S001,노트,문구,4500,4,0.2,카드,서울,Web,verified
ORD000823,C9004,2026-07-11,L003,정리함,생활,19000,5,0.0,네이버페이,경기,App,verified
ORD000824,C0165,2026-07-26,S002,펜,문구,1800,6,0.0,계좌이체,서울,Web,verified
ORD000825,C0077,2026-07-04,S004,플래너,문구,12000,7,0.0,기타,경기,Web,verified
ORD000826,C0233,2026-07-30,F002,티 세트,식품,12000,3,0.1,네이버페이,대구,Web,verified
ORD000827,C0238,2026-07-30,F004,그래놀라,식품,11000,1,0.0,계좌이체,서울,Web,verified
ORD000828,C0085,2026-07-18,L002,데스크 램프,생활,39000,2,0.0,카드,대전,Web,verified
ORD000829,C0018,2026-07-14,F006,견과류,식품,13000,3,0.1,네이버페이,부산,App,verified
ORD000830,C0252,2026-07-25,F002,티 세트,식품,12000,1,0.0,카드,경기,App,verified
ORD000831,C0226,2026-07-04,F004,그래놀라,식품,11000,1,0.0,카드,대전,Web,verified
ORD000832,C0143,2026-07-07,S003,형광펜,문구,3200,3,0.0,카카오페이,대구,App,verified
ORD000833,C0146,2026-07-27,S002,펜,문구,1800,3,0.05,카카오페이,대구,App,verified
ORD000834,C0056,2026-07-13,S005,바인더,문구,6500,4,0.0,네이버페이,대구,Web,verified
ORD000835,C0185,2026-07-14,S001,노트,문구,4500,8,0.0,카카오페이,경기,App,verified
ORD000836,C0187,2026-07-06,A004,토트백,패션,32000,1,0.05,카카오페이,부산,App,verified
ORD000837,C0094,2026-07-31,E001,키보드,전자기기,49000,1,0.0,계좌이체,서울,App,verified
ORD000838,C0235,2026-07-29,E006,이어폰,전자기기,129000,1,0.0,카카오페이,부산,App,verified
ORD000839,C0278,2026-07-31,E003,모니터,전자기기,239000,1,,카드,경기,Web,verified
